month,station,scount,ecount,total_s_e_counts
2022-01,Central Ave & Covert St,81.0,80.0,161.0
2022-01,Central Ave & Decatur St,81.0,71.0,152.0
2022-01,Central Ave & Flushing Ave,268.0,268.0,536.0
2022-01,Central Ave & Himrod St,191.0,190.0,381.0
2022-01,Central Ave & Melrose St,209.0,178.0,387.0
2022-01,Central Ave & Starr Street,447.0,379.0,826.0
2022-01,Central Ave & Weirfield St,185.0,196.0,381.0
2022-01,Central Ave & Woodbine St,301.0,301.0,602.0
2022-01,Central Park North & Adam Clayton Powell Blvd,1690.0,1837.0,3527.0
2022-01,Central Park S & 6 Ave,2200.0,2432.0,4632.0
2022-01,Central Park W & W 103 St,1100.0,1089.0,2189.0
2022-01,Central Park W & W 91 St,1628.0,1492.0,3120.0
2022-01,Central Park West & W 68 St,2004.0,2041.0,4045.0
2022-01,Central Park West & W 72 St,1913.0,1839.0,3752.0
2022-01,Central Park West & W 76 St,1134.0,1127.0,2261.0
2022-01,Central Park West & W 85 St,1906.0,1821.0,3727.0
2022-01,Centre St & Chambers St,1841.0,1874.0,3715.0
2022-01,Centre St & Seneca Ave,66.0,62.0,128.0
2022-01,Centre St & Worth St,754.0,718.0,1472.0
2022-01,Charlotte St & Boston Rd,6.0,5.0,11.0
2022-01,Cherry St,926.0,978.0,1904.0
2022-01,Chester Ave & 12 Ave,57.0,55.0,112.0
2022-01,Christopher St & Greenwich St,2426.0,2483.0,4909.0
2022-01,Church Ave & McDonald Ave,79.0,80.0,159.0
2022-01,Church Ave & Story St,59.0,85.0,144.0
2022-01,Clark St & Henry St,1574.0,1390.0,2964.0
2022-01,Classon Ave & St Marks Ave,1003.0,790.0,1793.0
2022-01,Clay Ave & Claremont Pkwy,44.0,43.0,87.0
2022-01,Clay Ave & E 173 St,26.0,27.0,53.0
2022-01,Clermont Ave & Lafayette Ave,853.0,672.0,1525.0
2022-01,Clermont Ave & Park Ave,533.0,537.0,1070.0
2022-01,Cleveland Pl & Spring St,3457.0,3545.0,7002.0
2022-01,Cliff St & Fulton St,634.0,593.0,1227.0
2022-01,Clinton Ave & Flushing Ave,475.0,564.0,1039.0
2022-01,Clinton Ave & Myrtle Ave,1309.0,1297.0,2606.0
2022-01,Clinton St & 4 Place,459.0,465.0,924.0
2022-01,Clinton St & Centre St,148.0,139.0,287.0
2022-01,Clinton St & Cherry St,1384.0,1402.0,2786.0
2022-01,Clinton St & Grand St,3779.0,3725.0,7504.0
2022-01,Clinton St & Joralemon St,1350.0,1347.0,2697.0
2022-01,Clinton St & Tillary St,769.0,757.0,1526.0
2022-01,Clinton St & Union St,790.0,740.0,1530.0
2022-01,Coffey St & Conover St,182.0,189.0,371.0
2022-01,Coffey St & Ferris St,120.0,127.0,247.0
2022-01,College Ave & E 170 St,27.0,27.0,54.0
2022-01,Columbia Heights & Cranberry St,336.0,267.0,603.0
2022-01,Columbia St & Degraw St,404.0,417.0,821.0
2022-01,Columbia St & Kane St,338.0,388.0,726.0
2022-01,Columbia St & Lorraine St,79.0,79.0,158.0
2022-01,Columbia St & Rivington St,1454.0,1458.0,2912.0
2022-01,Columbia St & W 9 St,154.0,166.0,320.0
2022-01,Columbus Ave & W 103 St,485.0,385.0,870.0
2022-01,Columbus Ave & W 72 St,3046.0,2774.0,5820.0
2022-01,Columbus Ave & W 95 St,2494.0,2599.0,5093.0
2022-01,Commerce St & Van Brunt St,238.0,238.0,476.0
2022-01,Concord St & Bridge St,385.0,364.0,749.0
2022-01,Concourse Village East & E 158 St,76.0,73.0,149.0
2022-01,Concourse Village West & E 156 St,61.0,54.0,115.0
2022-01,Congress St & Clinton St,514.0,640.0,1154.0
2022-01,Congress St & Hicks St,275.0,255.0,530.0
2022-01,Convent Ave & W 135 St,263.0,227.0,490.0
2022-01,Convent Ave & W 151 St,136.0,122.0,258.0
2022-01,Cooper Square & Astor Pl,2188.0,2276.0,4464.0
2022-01,Court St & Nelson St,594.0,605.0,1199.0
2022-01,Court St & State St,905.0,1116.0,2021.0
2022-01,Courtlandt Ave & E 149 St,161.0,165.0,326.0
2022-01,Courtlandt Ave & E 157 St,62.0,53.0,115.0
2022-01,Crescent St & 30 Ave,644.0,640.0,1284.0
2022-01,Crescent St & 34 Ave,505.0,511.0,1016.0
2022-01,Crescent St & 35 Ave,358.0,362.0,720.0
2022-01,Crescent St & Broadway,801.0,821.0,1622.0
2022-01,Crescent St & Ditmars Blvd,198.0,199.0,397.0
2022-01,Creston Ave & E 178 St,102.0,75.0,177.0
2022-01,Creston Ave & E 181 St,65.0,51.0,116.0
2022-01,Crotona Park East & E 173 St,10.0,11.0,21.0
2022-01,Crotona Park North & Prospect Ave,59.0,65.0,124.0
2022-01,Cumberland St & Lafayette Ave,725.0,788.0,1513.0
2022-01,Cypress Ave & George St,50.0,59.0,109.0
2022-01,Cypress Ave & Palmetto St,27.0,25.0,52.0
2022-01,Dahill Rd & 12 Ave,129.0,149.0,278.0
2022-01,Davidson Ave & W Burnside Ave,58.0,58.0,116.0
2022-01,Dawson St & Intervale Ave,11.0,11.0,22.0
2022-01,DeKalb Ave & Franklin Ave,567.0,569.0,1136.0
2022-01,DeKalb Ave & Hudson Ave,1032.0,1139.0,2171.0
2022-01,DeKalb Ave & S Portland Ave,571.0,571.0,1142.0
2022-01,DeKalb Ave & Vanderbilt Ave,975.0,962.0,1937.0
2022-01,Dean St & Franklin Ave,811.0,805.0,1616.0
2022-01,Dean St & Hoyt St,464.0,476.0,940.0
2022-01,Decatur Ave & Bedford Park Blvd,37.0,39.0,76.0
2022-01,Decatur Ave & E 197 St,20.0,19.0,39.0
2022-01,Decatur Ave & Oliver Pl,22.0,22.0,44.0
2022-01,Degraw St & Hoyt St,387.0,439.0,826.0
2022-01,Degraw St & Smith St,435.0,421.0,856.0
2022-01,Delancey St & Eldridge St,734.0,742.0,1476.0
2022-01,Devoe St & Lorimer St,611.0,628.0,1239.0
2022-01,Devoe St & Morgan Ave,309.0,321.0,630.0
2022-01,Ditmars Blvd & 19 St,201.0,213.0,414.0
2022-01,Ditmars Blvd & 43 St,178.0,190.0,368.0
2022-01,Ditmars Blvd & 48 St,69.0,66.0,135.0
2022-01,Ditmars Blvd & 73 St,56.0,66.0,122.0
2022-01,Ditmars Blvd & 76 St,30.0,31.0,61.0
2022-01,Ditmars Blvd & 79 St,34.0,38.0,72.0
2022-01,Division Ave & Hooper St,367.0,358.0,725.0
2022-01,Division Ave & Marcy Ave,252.0,253.0,505.0
2022-01,Division St & Bowery,1656.0,1733.0,3389.0
2022-01,Dock 72 Way & Market St,564.0,586.0,1150.0
2022-01,Dock St & Front St,311.0,303.0,614.0
2022-01,Douglass St & 3 Ave,807.0,875.0,1682.0
2022-01,Douglass St & 4 Ave,666.0,722.0,1388.0
2022-01,Driggs Ave & Lorimer St,632.0,665.0,1297.0
2022-01,Driggs Ave & N 9 St,1556.0,1659.0,3215.0
2022-01,Driggs Ave & N Henry St,775.0,713.0,1488.0
2022-01,Duane St & Hudson St,392.0,377.0,769.0
2022-01,Duffield St & Willoughby St,885.0,872.0,1757.0
2022-01,Dwight St & Van Dyke St,129.0,159.0,288.0
2022-01,Dyckman St & 10 Ave,42.0,48.0,90.0
2022-01,Dyckman St & Henshaw St,34.0,35.0,69.0
2022-01,Dyckman St & Staff St,67.0,76.0,143.0
2022-01,E 1 St & 1 Ave,2217.0,2228.0,4445.0
2022-01,E 10 St & 2 Ave,172.0,208.0,380.0
2022-01,E 10 St & Avenue A,2023.0,1956.0,3979.0
2022-01,E 102 St & 1 Ave,830.0,833.0,1663.0
2022-01,E 102 St & Park Ave,467.0,453.0,920.0
2022-01,E 103 St & Lexington Ave,259.0,279.0,538.0
2022-01,E 106 St & 1 Ave,624.0,637.0,1261.0
2022-01,E 106 St & Lexington Ave,695.0,762.0,1457.0
2022-01,E 106 St & Madison Ave,473.0,473.0,946.0
2022-01,E 109 St & 3 Ave,453.0,483.0,936.0
2022-01,E 11 St & 1 Ave,2576.0,2607.0,5183.0
2022-01,E 11 St & 3 Ave,1819.0,1894.0,3713.0
2022-01,E 11 St & Avenue B,1958.0,1968.0,3926.0
2022-01,E 110 St & Madison Ave,879.0,905.0,1784.0
2022-01,E 114 St & 1 Ave,361.0,364.0,725.0
2022-01,E 115 St & Lexington Ave,543.0,550.0,1093.0
2022-01,E 115 St & Madison Ave,387.0,387.0,774.0
2022-01,E 116 St & 2 Ave,486.0,504.0,990.0
2022-01,E 118 St & 1 Ave,620.0,638.0,1258.0
2022-01,E 118 St & 3 Ave,406.0,370.0,776.0
2022-01,E 118 St & Madison Ave,554.0,551.0,1105.0
2022-01,E 118 St & Park Ave,189.0,171.0,360.0
2022-01,E 12 St & 3 Ave,750.0,726.0,1476.0
2022-01,E 12 St & Ave C,1025.0,1033.0,2058.0
2022-01,E 123 St & Lexington Ave,304.0,326.0,630.0
2022-01,E 128 St & 3 Ave,27.0,29.0,56.0
2022-01,E 128 St & Madison Ave,277.0,298.0,575.0
2022-01,E 13 St & 2 Ave,2716.0,2757.0,5473.0
2022-01,E 13 St & Avenue A,3029.0,3439.0,6468.0
2022-01,E 132 St & Madison Ave,328.0,329.0,657.0
2022-01,E 133 St & Cypress Pl,14.0,28.0,42.0
2022-01,E 134 St & Walnut Ave,10.0,8.0,18.0
2022-01,E 135 St & St Ann's Ave,65.0,71.0,136.0
2022-01,E 138 St & 5 Av,293.0,288.0,581.0
2022-01,E 138 St & Canal St W,158.0,169.0,327.0
2022-01,E 138 St & Cypress Ave,91.0,88.0,179.0
2022-01,E 138 St & Grand Concourse,127.0,136.0,263.0
2022-01,E 138 St & Willow Ave,61.0,66.0,127.0
2022-01,E 14 St & 1 Ave,1256.0,1275.0,2531.0
2022-01,E 14 St & Avenue B,2182.0,2152.0,4334.0
2022-01,E 141 St & Jackson Ave,56.0,40.0,96.0
2022-01,E 141 St & St Ann's Ave,114.0,114.0,228.0
2022-01,E 142 St & 3 Ave,93.0,105.0,198.0
2022-01,E 144 St & Brook Ave,41.0,41.0,82.0
2022-01,E 147 St & Bergen Ave,124.0,127.0,251.0
2022-01,E 149 St & Eagle Ave,90.0,95.0,185.0
2022-01,E 149 St & Jackson Ave,66.0,63.0,129.0
2022-01,E 149 St & Morris Ave,303.0,314.0,617.0
2022-01,E 149 St & Park Ave,146.0,157.0,303.0
2022-01,E 15 St & 3 Ave,2374.0,2364.0,4738.0
2022-01,E 150 St & Gerard Ave,75.0,81.0,156.0
2022-01,E 153 St & E 157 St,58.0,72.0,130.0
2022-01,E 155 St & Courtlandt Ave,65.0,68.0,133.0
2022-01,E 156 & Brook Ave,109.0,112.0,221.0
2022-01,E 157 St & River Ave,90.0,86.0,176.0
2022-01,E 158 St & Melrose Ave,63.0,62.0,125.0
2022-01,E 16 St & 5 Ave,2367.0,2435.0,4802.0
2022-01,E 16 St & Irving Pl,1574.0,1602.0,3176.0
2022-01,E 160 St & Tinton Ave,56.0,62.0,118.0
2022-01,E 161 St & Park Ave,83.0,84.0,167.0
2022-01,E 161 St & River Ave,263.0,258.0,521.0
2022-01,E 163 St & Tiffany St,55.0,51.0,106.0
2022-01,E 163 St & Union Ave,47.0,50.0,97.0
2022-01,E 165 St & Clay Ave,76.0,69.0,145.0
2022-01,E 165 St & Fox St,28.0,30.0,58.0
2022-01,E 165 St & Jerome Ave,37.0,49.0,86.0
2022-01,E 167 St & Bryant Ave,33.0,27.0,60.0
2022-01,E 167 St & Clay Ave,48.0,54.0,102.0
2022-01,E 167 St & Franklin Ave,33.0,36.0,69.0
2022-01,E 169 St & Fox St,13.0,15.0,28.0
2022-01,E 169 St & Webster Ave,49.0,49.0,98.0
2022-01,E 17 St & Broadway,4550.0,4712.0,9262.0
2022-01,E 170 St & Clay Ave,58.0,51.0,109.0
2022-01,E 170 St & Sheridan Ave,62.0,64.0,126.0
2022-01,E 170 St & Webster Ave,76.0,79.0,155.0
2022-01,E 171 St & 3 Ave,75.0,72.0,147.0
2022-01,E 171 St & Webster Ave,44.0,49.0,93.0
2022-01,E 174 St & Longfellow Ave,49.0,55.0,104.0
2022-01,E 174 St & Walton Ave,47.0,38.0,85.0
2022-01,E 188 St & Creston Ave,64.0,73.0,137.0
2022-01,E 19 St & 3 Ave,2291.0,2271.0,4562.0
2022-01,E 2 St & 2 Ave,1443.0,1558.0,3001.0
2022-01,E 2 St & Avenue A,2135.0,2192.0,4327.0
2022-01,E 2 St & Avenue B,2503.0,2450.0,4953.0
2022-01,E 2 St & Avenue C,2733.0,2386.0,5119.0
2022-01,E 20 St & 2 Ave,2680.0,2647.0,5327.0
2022-01,E 20 St & FDR Drive,2214.0,2200.0,4414.0
2022-01,E 20 St & Park Ave,2208.0,2280.0,4488.0
2022-01,E 201 St & Briggs Ave,30.0,32.0,62.0
2022-01,E 23 St & 1 Ave,2389.0,2391.0,4780.0
2022-01,E 25 St & 1 Ave,1994.0,1995.0,3989.0
2022-01,E 25 St & 2 Ave,2519.0,2377.0,4896.0
2022-01,E 27 St & 1 Ave,3257.0,3236.0,6493.0
2022-01,E 27 St & Park Ave S,1425.0,1395.0,2820.0
2022-01,E 3 St & 1 Ave,1439.0,1468.0,2907.0
2022-01,E 3 St & Church Ave,111.0,123.0,234.0
2022-01,E 30 St & Park Ave S,1501.0,1524.0,3025.0
2022-01,E 31 St & 3 Ave,2195.0,2148.0,4343.0
2022-01,E 32 St & Park Ave,2723.0,2619.0,5342.0
2022-01,E 33 St & 1 Ave,4029.0,4099.0,8128.0
2022-01,E 33 St & 5 Ave,2013.0,1983.0,3996.0
2022-01,E 39 St & 2 Ave,2373.0,2229.0,4602.0
2022-01,E 39 St & Lexington Ave,2151.0,2173.0,4324.0
2022-01,E 4 St & 2 Ave,2225.0,2284.0,4509.0
2022-01,E 4 St & Ave B,858.0,865.0,1723.0
2022-01,E 40 St & 5 Ave,2238.0,2220.0,4458.0
2022-01,E 40 St & Park Ave,2920.0,2749.0,5669.0
2022-01,E 41 St & Madison Ave (SE corner),1701.0,1695.0,3396.0
2022-01,E 41 St & Madison Ave (SW corner),1396.0,1368.0,2764.0
2022-01,E 44 St & 2 Ave,1668.0,1532.0,3200.0
2022-01,E 44 St & Lexington Ave,1674.0,1703.0,3377.0
2022-01,E 45 St & 3 Ave,1044.0,1042.0,2086.0
2022-01,E 47 St & 1 Ave,856.0,853.0,1709.0
2022-01,E 47 St & 2 Ave,578.0,516.0,1094.0
2022-01,E 47 St & Park Ave,1902.0,1907.0,3809.0
2022-01,E 48 St & 3 Ave,1099.0,1110.0,2209.0
2022-01,E 48 St & 5 Ave,1491.0,1445.0,2936.0
2022-01,E 5 St & Ave A,916.0,916.0,1832.0
2022-01,E 5 St & Avenue C,1346.0,1289.0,2635.0
2022-01,E 5 St & Cooper Sq,1426.0,1465.0,2891.0
2022-01,E 50 St & Park Ave,535.0,549.0,1084.0
2022-01,E 51 St & 1 Ave,1064.0,1062.0,2126.0
2022-01,E 51 St & 2 Ave,1570.0,1648.0,3218.0
2022-01,E 51 St & Lexington Ave,842.0,767.0,1609.0
2022-01,E 53 St & Lexington Ave,1379.0,1355.0,2734.0
2022-01,E 53 St & Madison Ave,1305.0,1232.0,2537.0
2022-01,E 54 St & 1 Ave,1025.0,1022.0,2047.0
2022-01,E 55 St & 2 Ave,1044.0,1059.0,2103.0
2022-01,E 56 St & 3 Ave,1436.0,1427.0,2863.0
2022-01,E 56 St & Madison Ave,1258.0,1260.0,2518.0
2022-01,E 58 St & 1 Ave (NE Corner),998.0,1018.0,2016.0
2022-01,E 58 St & 1 Ave (NW Corner),1089.0,1080.0,2169.0
2022-01,E 58 St & 3 Ave,2159.0,2187.0,4346.0
2022-01,E 58 St & Madison Ave,602.0,614.0,1216.0
2022-01,E 59 St & Madison Ave,1076.0,1043.0,2119.0
2022-01,E 6 St & 2 Ave,94.0,137.0,231.0
2022-01,E 6 St & Avenue B,1616.0,1623.0,3239.0
2022-01,E 6 St & Avenue D,1800.0,1753.0,3553.0
2022-01,E 6 St 2 Ave,7.0,12.0,19.0
2022-01,E 60 St & York Ave,582.0,602.0,1184.0
2022-01,E 63 St & 3 Ave,996.0,975.0,1971.0
2022-01,E 65 St & 2 Ave,1265.0,1292.0,2557.0
2022-01,E 66 St & Madison Ave,434.0,418.0,852.0
2022-01,E 67 St & Park Ave,666.0,624.0,1290.0
2022-01,E 68 St & 3 Ave,964.0,932.0,1896.0
2022-01,E 68 St & Madison Ave,653.0,625.0,1278.0
2022-01,E 7 St & Ave B,1468.0,1429.0,2897.0
2022-01,E 7 St & Ave C,1283.0,1135.0,2418.0
2022-01,E 7 St & Avenue A,2834.0,2865.0,5699.0
2022-01,E 72 St & Park Ave,1232.0,1210.0,2442.0
2022-01,E 72 St & York Ave,2302.0,2306.0,4608.0
2022-01,E 74 St & 1 Ave,1964.0,2003.0,3967.0
2022-01,E 75 St & 3 Ave,811.0,812.0,1623.0
2022-01,E 76 St & Park Ave,997.0,987.0,1984.0
2022-01,E 77 St & 3 Ave,1204.0,1216.0,2420.0
2022-01,E 78 St & 2 Ave,903.0,909.0,1812.0
2022-01,E 8 St & Caton Ave,146.0,153.0,299.0
2022-01,E 81 St & 2 Ave,1247.0,1230.0,2477.0
2022-01,E 81 St & 3 Ave,568.0,568.0,1136.0
2022-01,E 81 St & Park Ave,899.0,897.0,1796.0
2022-01,E 81 St & York Ave,1422.0,1425.0,2847.0
2022-01,E 82 St & East End Ave,865.0,872.0,1737.0
2022-01,E 84 St & 1 Ave,973.0,979.0,1952.0
2022-01,E 84 St & Park Ave,1006.0,1033.0,2039.0
2022-01,E 85 St & 3 Ave,2452.0,2490.0,4942.0
2022-01,E 85 St & York Ave,1032.0,1057.0,2089.0
2022-01,E 88 St & 1 Ave,1539.0,1571.0,3110.0
2022-01,E 88 St & Park Ave,1274.0,1275.0,2549.0
2022-01,E 89 St & 3 Ave,902.0,922.0,1824.0
2022-01,E 89 St & York Ave,1481.0,1532.0,3013.0
2022-01,E 9 St & 5 Ave,1173.0,1263.0,2436.0
2022-01,E 9 St & Avenue C,1471.0,1467.0,2938.0
2022-01,E 91 St & 2 Ave,1955.0,2071.0,4026.0
2022-01,E 92 St & Park Ave,735.0,720.0,1455.0
2022-01,E 93 St & 2 Ave,849.0,848.0,1697.0
2022-01,E 95 St & 3 Ave,23.0,11.0,34.0
2022-01,E 97 St & 3 Ave,668.0,664.0,1332.0
2022-01,E 97 St & Madison Ave,1221.0,1208.0,2429.0
2022-01,E 98 St & Park Ave,426.0,414.0,840.0
2022-01,E Burnside Ave & Ryer Ave,38.0,40.0,78.0
2022-01,E Fordham Rd & Webster Ave,243.0,286.0,529.0
2022-01,E Houston St & Columbia St,483.0,497.0,980.0
2022-01,E Mosholu Pkwy & E 204 St,13.0,11.0,24.0
2022-01,E Mosholu Pkwy & Van Cortlandt Ave E,34.0,34.0,68.0
2022-01,E Tremont Ave & E 176 St,118.0,123.0,241.0
2022-01,E Tremont Ave & Jerome Ave,46.0,44.0,90.0
2022-01,East End Ave & E 86 St,315.0,319.0,634.0
2022-01,Eastern Pkwy & Franklin Ave,1178.0,965.0,2143.0
2022-01,Eastern Pkwy & Washington Ave,607.0,577.0,1184.0
2022-01,Edgecombe Ave & W 141 St,344.0,348.0,692.0
2022-01,Edgecombe Ave & W 145 St,351.0,340.0,691.0
2022-01,Edgecombe Ave & W 150 St,90.0,72.0,162.0
2022-01,Edgecombe Ave & W 167 St,73.0,53.0,126.0
2022-01,Eldert St & Bushwick Ave,87.0,87.0,174.0
2022-01,Emerson Pl & Myrtle Ave,984.0,985.0,1969.0
2022-01,Engert Ave & McGuinness Blvd,372.0,372.0,744.0
2022-01,Evergreen Ave & Noll St,282.0,253.0,535.0
2022-01,FDR Drive & E 35 St,1641.0,1675.0,3316.0
2022-01,Faile St & Garrison Ave,17.0,20.0,37.0
2022-01,Fairview Ave & Linden St,93.0,59.0,152.0
2022-01,Featherbed Ln & Jerome Ave,38.0,38.0,76.0
2022-01,Featherbed Ln & Nelson Ave,46.0,45.0,91.0
2022-01,Flatbush Ave & Eastern Pkwy,56.0,58.0,114.0
2022-01,Flatbush Ave & Ocean Ave,740.0,832.0,1572.0
2022-01,Flushing Ave & Vanderbilt Ave,1063.0,1114.0,2177.0
2022-01,Flushing Ave & Woodward Ave,153.0,146.0,299.0
2022-01,Folin St & E 181 St,15.0,18.0,33.0
2022-01,Forest Ave & Summerfield St,165.0,176.0,341.0
2022-01,Forsyth St & Broome St,1427.0,1413.0,2840.0
2022-01,Forsyth St & Canal St,1786.0,1825.0,3611.0
2022-01,Forsyth St\t& Grand St,2793.0,2765.0,5558.0
2022-01,Fort Washington Ave & W 173 St,165.0,136.0,301.0
2022-01,Fort Washington Ave & W 183 St,158.0,123.0,281.0
2022-01,Franklin Ave & E 169 St,59.0,61.0,120.0
2022-01,Franklin Ave & Myrtle Ave,323.0,299.0,622.0
2022-01,Franklin Ave & St Marks Ave,625.0,613.0,1238.0
2022-01,Franklin St & Dupont St,1047.0,1069.0,2116.0
2022-01,Franklin St & W Broadway,941.0,958.0,1899.0
2022-01,Frederick Douglass Blvd & Harlem River Dr,75.0,73.0,148.0
2022-01,Frederick Douglass Blvd & W 112 St,1382.0,1418.0,2800.0
2022-01,Frederick Douglass Blvd & W 115 St,996.0,1005.0,2001.0
2022-01,Frederick Douglass Blvd & W 117 St,1282.0,1382.0,2664.0
2022-01,Frederick Douglass Blvd & W 129 St,249.0,256.0,505.0
2022-01,Frederick Douglass Blvd & W 139 St,312.0,337.0,649.0
2022-01,Frederick Douglass Blvd & W 145 St,325.0,345.0,670.0
2022-01,Freeman St & Reverend James A Polite Ave,23.0,22.0,45.0
2022-01,Freeman St & Southern Blvd,55.0,48.0,103.0
2022-01,Front St & Gold St,453.0,447.0,900.0
2022-01,Front St & Jay St,881.0,898.0,1779.0
2022-01,Front St & Washington St,1064.0,1172.0,2236.0
2022-01,Frost St & Debevoise Ave,90.0,92.0,182.0
2022-01,Frost St & Meeker Ave,317.0,316.0,633.0
2022-01,Ft. Hamilton Pkwy & E 2 St,154.0,165.0,319.0
2022-01,Ft. Hamilton Pkwy & E 5 St,223.0,246.0,469.0
2022-01,Ft. Washington Ave & W 190 St,60.0,60.0,120.0
2022-01,Fulton Ave & E 168 St,44.0,37.0,81.0
2022-01,Fulton Ave & E 172 St,57.0,50.0,107.0
2022-01,Fulton Ave & St. Paul's Pl,100.0,99.0,199.0
2022-01,Fulton St & Adams St,1549.0,1549.0,3098.0
2022-01,Fulton St & Broadway,1575.0,1556.0,3131.0
2022-01,Fulton St & Clermont Ave,518.0,391.0,909.0
2022-01,Fulton St & Irving Pl,620.0,635.0,1255.0
2022-01,Fulton St & Pearl St,1116.0,1216.0,2332.0
2022-01,Fulton St & Utica Ave,368.0,354.0,722.0
2022-01,Fulton St & Waverly Ave,991.0,967.0,1958.0
2022-01,Fulton St & William St,1047.0,928.0,1975.0
2022-01,Gansevoort St & Hudson St,790.0,783.0,1573.0
2022-01,Garfield Pl & 8 Ave,762.0,695.0,1457.0
2022-01,Garrison Ave & Manida St,20.0,19.0,39.0
2022-01,George St & Wilson Ave,263.0,271.0,534.0
2022-01,Gerard Ave & E 146 St,105.0,100.0,205.0
2022-01,Gerard Ave & E 164 St,35.0,36.0,71.0
2022-01,Gerard Ave & E 165 St,48.0,48.0,96.0
2022-01,Gerard Ave & McClellan St,40.0,50.0,90.0
2022-01,Goble Pl & Macombs Rd,41.0,42.0,83.0
2022-01,Goulden Ave & Bedford Park Blvd W,34.0,35.0,69.0
2022-01,Goulden Ave & W 197 St,55.0,54.0,109.0
2022-01,Goulden Ave & W 205 St,42.0,40.0,82.0
2022-01,Graham Ave & Conselyea St,948.0,948.0,1896.0
2022-01,Graham Ave & Grand St,944.0,944.0,1888.0
2022-01,Graham Ave & Herbert St,282.0,242.0,524.0
2022-01,Graham Ave & Withers St,593.0,579.0,1172.0
2022-01,Grand Army Plaza & Central Park S,2460.0,2511.0,4971.0
2022-01,Grand Army Plaza & Plaza St West,682.0,651.0,1333.0
2022-01,Grand Ave & Bergen St,780.0,715.0,1495.0
2022-01,Grand Ave & W 181 St,38.0,28.0,66.0
2022-01,Grand Ave & W Fordham Rd,37.0,38.0,75.0
2022-01,Grand Concourse & E 144 St,103.0,121.0,224.0
2022-01,Grand Concourse & E 156 St,76.0,81.0,157.0
2022-01,Grand Concourse & E 161 St,219.0,221.0,440.0
2022-01,Grand Concourse & E 164 St,109.0,105.0,214.0
2022-01,Grand Concourse & E 166 St,79.0,73.0,152.0
2022-01,Grand Concourse & E 167 St,87.0,86.0,173.0
2022-01,Grand Concourse & E 171 St,71.0,79.0,150.0
2022-01,Grand Concourse & E 175 St,33.0,18.0,51.0
2022-01,Grand Concourse & E 192 St,57.0,58.0,115.0
2022-01,Grand Concourse & E 196 St,35.0,35.0,70.0
2022-01,Grand Concourse & E 197 St,32.0,33.0,65.0
2022-01,Grand Concourse & E 199 St,31.0,26.0,57.0
2022-01,Grand Concourse & E 203 St,37.0,33.0,70.0
2022-01,Grand Concourse & E 205 St,39.0,36.0,75.0
2022-01,Grand Concourse & E Mosholu Pkwy S,34.0,28.0,62.0
2022-01,Grand Concourse & East Mount Eden Ave,103.0,108.0,211.0
2022-01,Grand St & Elizabeth St,2930.0,2918.0,5848.0
2022-01,Grand St & Greene St,1066.0,1036.0,2102.0
2022-01,Grand St & Havemeyer St,1188.0,1215.0,2403.0
2022-01,Grand St & Samuel Dickstein Plaza,844.0,687.0,1531.0
2022-01,Grant Ave & E 169 St,33.0,34.0,67.0
2022-01,Great Jones St,1730.0,1740.0,3470.0
2022-01,Green St & McGuinness Blvd,186.0,192.0,378.0
2022-01,Greene Av & Myrtle Av,276.0,307.0,583.0
2022-01,Greene Ave & Grandview Ave,151.0,136.0,287.0
2022-01,Greene Ave & Nostrand Ave,567.0,566.0,1133.0
2022-01,Greene Ave & Throop Ave,591.0,589.0,1180.0
2022-01,Greene St & Prince St,208.0,248.0,456.0
2022-01,Greenpoint Ave & Manhattan Ave,894.0,911.0,1805.0
2022-01,Greenwich Ave & 8 Ave,2826.0,2885.0,5711.0
2022-01,Greenwich Ave & Charles St,1912.0,1976.0,3888.0
2022-01,Greenwich St & Hubert St,706.0,631.0,1337.0
2022-01,Greenwich St & Perry St,937.0,961.0,1898.0
2022-01,Greenwich St & Rector St,21.0,23.0,44.0
2022-01,Greenwich St & W Houston St,1489.0,1607.0,3096.0
2022-01,Greenwood Ave & E 4 St,124.0,120.0,244.0
2022-01,Grove St & Broadway,437.0,421.0,858.0
2022-01,Halsey St & Broadway,222.0,237.0,459.0
2022-01,Halsey St & Evergreen Ave,91.0,92.0,183.0
2022-01,Halsey St & Tompkins Ave,501.0,498.0,999.0
2022-01,Hamilton Pl & W 138 St,165.0,167.0,332.0
2022-01,Hamilton Pl & W 140 St,225.0,180.0,405.0
2022-01,Hancock St & Bedford Ave,518.0,516.0,1034.0
2022-01,Hancock St & Wyckoff Ave,111.0,117.0,228.0
2022-01,Hanson Pl & Ashland Pl,1976.0,2054.0,4030.0
2022-01,Harlem River Dr & W 155 St,79.0,72.0,151.0
2022-01,Harman St & Seneca Ave,162.0,147.0,309.0
2022-01,Harrison Pl & Porter Ave,70.0,76.0,146.0
2022-01,Harrison St & Hudson St,500.0,509.0,1009.0
2022-01,Hart St & Wyckoff Ave,140.0,148.0,288.0
2022-01,Hazen St & 20 Ave,61.0,66.0,127.0
2022-01,Henry St & Atlantic Ave,978.0,995.0,1973.0
2022-01,Henry St & Bay St,98.0,105.0,203.0
2022-01,Henry St & Degraw St,803.0,817.0,1620.0
2022-01,Henry St & Grand St,2155.0,2154.0,4309.0
2022-01,Henry St & Middagh St,422.0,426.0,848.0
2022-01,Henry St & Remsen St,541.0,467.0,1008.0
